customer_id,dwelling_type,household_size,tariff_plan,solar_kw,battery_kwh,ev_owner,smart_thermostat,has_solar
103390,Apartment,2,Solar,0,0,0,0,0
103391,Townhouse,5,A1,0,0,0,0,0
103392,Townhouse,4,MiddaySaver,10,0,0,0,1
103393,Apartment,5,MiddaySaver,0,0,0,1,0
103394,Townhouse,2,A1,3,0,0,0,1
103395,House,5,EVPlan,0,0,0,0,0
103396,House,5,EVPlan,0,0,0,0,0
103397,Townhouse,2,Solar,10,0,0,0,1
103398,Townhouse,1,MiddaySaver,0,10,0,1,0
103399,Townhouse,4,Solar,0,0,0,0,0
103400,Apartment,2,EVPlan,0,0,0,0,0
103401,House,3,A1,0,5,0,0,0
103402,House,1,EVPlan,3,0,0,0,1
103403,Townhouse,3,EVPlan,0,5,0,0,0
103404,Townhouse,1,MiddaySaver,0,5,0,0,0
103405,Apartment,4,EVPlan,0,0,1,0,0
103406,Apartment,4,Solar,0,0,0,1,0
103407,House,5,A1,6,0,0,0,1
103408,Apartment,3,MiddaySaver,3,0,0,1,1
103409,House,1,A1,0,0,1,0,0
103410,Townhouse,4,Solar,0,0,0,0,0
103411,Townhouse,2,Solar,3,0,0,0,1
103412,House,4,EVPlan,0,0,0,0,0
103413,Townhouse,2,Solar,0,0,0,0,0
103414,Apartment,1,EVPlan,0,10,0,0,0
103415,Townhouse,4,MiddaySaver,0,0,0,0,0
103416,Townhouse,4,A1,3,0,0,0,1
103417,House,1,EVPlan,10,0,0,0,1
103418,Apartment,4,EVPlan,0,10,0,0,0
103419,Apartment,2,MiddaySaver,0,10,0,0,0
103420,Townhouse,4,Solar,0,0,0,0,0
103421,Townhouse,3,EVPlan,0,5,0,0,0
103422,Apartment,5,Solar,0,0,0,1,0
103423,Apartment,2,EVPlan,3,10,0,0,1
103424,House,3,Solar,0,0,0,1,0
103425,Townhouse,1,EVPlan,0,0,1,0,0
103426,Townhouse,2,A1,0,0,0,1,0
103427,Apartment,5,A1,0,0,0,0,0
103428,House,5,A1,0,0,0,0,0
103429,Apartment,1,EVPlan,3,0,0,0,1
103430,Townhouse,1,Solar,0,10,1,0,0
103431,Townhouse,2,MiddaySaver,3,0,0,1,1
103432,Townhouse,4,MiddaySaver,0,0,0,0,0
103433,Townhouse,1,MiddaySaver,0,0,1,0,0
103434,House,4,A1,0,0,0,0,0
103435,Townhouse,3,A1,0,5,0,0,0
103436,Apartment,5,A1,0,0,0,0,0
103437,House,4,Solar,0,0,0,0,0
103438,House,5,A1,3,0,1,0,1
103439,Townhouse,4,Solar,3,0,0,0,1
103440,House,3,Solar,0,10,1,0,0
103441,Townhouse,1,Solar,0,0,1,0,0
103442,House,3,EVPlan,0,5,0,0,0
103443,House,1,MiddaySaver,0,0,0,0,0
103444,Apartment,1,Solar,0,0,0,0,0
103445,Apartment,5,MiddaySaver,6,10,0,1,1
103446,Apartment,3,Solar,0,0,0,0,0
103447,House,4,Solar,0,0,0,1,0
103448,Apartment,3,A1,0,0,0,0,0
103449,Apartment,5,MiddaySaver,0,0,1,1,0
103450,Apartment,1,Solar,0,5,0,0,0
103451,House,5,MiddaySaver,0,0,0,0,0
103452,Townhouse,2,A1,0,5,0,0,0
103453,Apartment,2,Solar,0,0,0,0,0
103454,House,4,A1,0,0,0,1,0
103455,House,5,Solar,3,0,0,0,1
103456,Townhouse,4,A1,0,0,0,0,0
103457,Apartment,4,A1,0,10,0,0,0
103458,House,2,EVPlan,3,0,0,1,1
103459,House,4,Solar,0,0,0,0,0
103460,House,2,Solar,0,5,1,0,0
103461,Townhouse,1,Solar,0,0,0,0,0
103462,Apartment,5,MiddaySaver,0,0,0,0,0
103463,House,4,EVPlan,0,5,0,1,0
103464,House,2,MiddaySaver,6,0,0,0,1
103465,House,3,Solar,10,0,0,0,1
103466,House,4,EVPlan,0,0,1,0,0
103467,Apartment,1,A1,0,0,0,1,0
103468,Apartment,1,EVPlan,0,0,0,0,0
103469,House,3,A1,0,0,0,1,0
103470,House,2,Solar,0,0,0,0,0
103471,House,4,Solar,0,0,0,1,0
103472,Townhouse,2,A1,6,10,0,1,1
103473,Townhouse,1,EVPlan,0,0,0,0,0
103474,Townhouse,2,MiddaySaver,0,0,0,1,0
103475,House,1,EVPlan,0,0,0,0,0
103476,Townhouse,2,A1,3,0,0,0,1
103477,Apartment,3,A1,3,0,0,1,1
103478,Townhouse,5,MiddaySaver,0,0,1,0,0
103479,House,3,MiddaySaver,0,0,0,0,0
103480,Apartment,3,MiddaySaver,3,0,0,0,1
103481,House,5,A1,0,0,0,0,0
103482,Apartment,5,Solar,6,0,0,1,1
103483,Townhouse,4,EVPlan,0,0,0,0,0
103484,Townhouse,4,MiddaySaver,0,0,0,1,0
103485,Apartment,3,A1,0,0,0,0,0
103486,Apartment,3,EVPlan,3,0,0,0,1
103487,House,1,MiddaySaver,0,0,0,0,0
103488,Apartment,1,Solar,6,0,0,0,1
103489,House,4,EVPlan,0,0,0,0,0
103490,Apartment,4,EVPlan,0,5,0,0,0
103491,Apartment,1,A1,0,5,0,0,0
103492,Townhouse,1,A1,0,0,0,0,0
103493,Townhouse,2,A1,0,0,0,0,0
103494,House,2,Solar,0,0,0,0,0
103495,House,1,EVPlan,3,0,0,0,1
103496,House,2,MiddaySaver,0,0,0,1,0
103497,Apartment,5,Solar,10,0,0,0,1
103498,Apartment,4,MiddaySaver,0,0,0,0,0
103499,House,4,MiddaySaver,3,0,1,1,1
103500,Apartment,1,A1,0,5,1,0,0
103501,Townhouse,3,MiddaySaver,0,0,0,0,0
103502,Apartment,1,MiddaySaver,0,0,1,1,0
103503,Townhouse,2,Solar,0,0,0,0,0
103504,House,3,A1,6,0,0,0,1
103505,Apartment,2,MiddaySaver,0,10,0,0,0
103506,House,5,MiddaySaver,0,0,0,1,0
103507,Townhouse,2,MiddaySaver,6,0,0,1,1
103508,House,5,EVPlan,0,0,0,1,0
103509,Townhouse,5,EVPlan,3,5,1,0,1
103510,Townhouse,2,A1,0,5,0,0,0
103511,House,2,Solar,3,0,0,0,1
103512,Townhouse,5,A1,0,0,1,0,0
103513,House,3,EVPlan,0,0,0,1,0
103514,House,5,A1,0,0,0,0,0
103515,House,4,Solar,6,10,0,0,1
103516,Townhouse,5,A1,0,0,0,0,0
103517,Townhouse,3,MiddaySaver,0,10,0,0,0
103518,Apartment,4,Solar,0,0,0,0,0
103519,House,1,Solar,6,5,0,0,1
103520,House,1,Solar,3,0,0,0,1
103521,House,3,A1,10,10,0,0,1
103522,House,5,A1,0,0,0,1,0
103523,House,2,MiddaySaver,0,0,0,1,0
103524,House,3,Solar,0,0,0,0,0
103525,House,4,MiddaySaver,3,0,1,1,1
103526,Apartment,4,Solar,0,0,0,0,0
103527,Apartment,1,EVPlan,0,10,0,0,0
103528,House,4,A1,3,0,1,0,1
103529,House,3,MiddaySaver,0,0,0,0,0
103530,Apartment,4,A1,0,0,0,0,0
103531,Apartment,3,A1,0,5,0,0,0
103532,House,2,EVPlan,0,0,0,0,0
103533,House,1,EVPlan,3,0,0,0,1
103534,Apartment,4,Solar,0,0,0,0,0
103535,Apartment,3,EVPlan,0,0,0,0,0
103536,House,5,Solar,0,0,0,0,0
103537,Apartment,1,EVPlan,0,0,1,0,0
103538,House,2,EVPlan,0,0,0,0,0
103539,Townhouse,3,MiddaySaver,0,0,0,0,0
103540,House,2,EVPlan,0,0,0,0,0
103541,House,2,MiddaySaver,0,0,0,0,0
103542,House,4,EVPlan,0,0,0,1,0
103543,Apartment,4,MiddaySaver,0,0,1,0,0
103544,House,3,A1,3,0,1,0,1
103545,House,5,Solar,3,0,0,0,1
103546,Apartment,3,EVPlan,3,0,0,0,1
103547,Townhouse,5,MiddaySaver,0,0,0,0,0
103548,Townhouse,2,EVPlan,0,0,1,1,0
103549,Apartment,1,MiddaySaver,0,0,0,0,0
103550,House,3,MiddaySaver,0,0,0,1,0
103551,Townhouse,3,EVPlan,0,0,0,0,0
103552,Townhouse,5,Solar,0,5,0,0,0
103553,Apartment,2,MiddaySaver,10,0,1,1,1
103554,Townhouse,2,A1,0,0,0,1,0
103555,Townhouse,5,EVPlan,0,0,0,1,0
103556,Apartment,2,A1,3,0,0,1,1
103557,Townhouse,4,MiddaySaver,0,0,0,0,0
103558,House,1,MiddaySaver,3,0,0,0,1
103559,Apartment,3,EVPlan,3,5,0,0,1
103560,House,1,Solar,6,0,0,0,1
103561,House,3,A1,0,0,0,0,0
103562,Apartment,4,Solar,3,0,0,0,1
103563,Townhouse,2,A1,0,0,0,0,0
103564,Apartment,5,Solar,0,0,1,1,0
103565,Townhouse,4,EVPlan,0,0,0,0,0
103566,House,1,A1,0,0,0,0,0
103567,Townhouse,5,EVPlan,0,0,0,0,0
103568,House,2,Solar,0,5,0,0,0
103569,House,4,Solar,3,0,1,0,1
103570,House,5,Solar,3,0,0,1,1
103571,Apartment,4,EVPlan,3,0,0,0,1
103572,Townhouse,4,MiddaySaver,0,0,0,1,0
103573,Townhouse,2,MiddaySaver,3,5,0,0,1
103574,Townhouse,3,A1,0,0,0,0,0
103575,House,5,EVPlan,6,0,0,0,1
103576,Apartment,2,EVPlan,6,0,0,0,1
103577,Townhouse,4,EVPlan,0,0,0,0,0
103578,Townhouse,2,Solar,3,0,0,0,1
103579,Apartment,3,EVPlan,0,0,0,0,0
103580,Townhouse,5,MiddaySaver,0,10,1,0,0
103581,Apartment,3,A1,0,5,1,1,0
103582,Apartment,1,MiddaySaver,0,0,0,0,0
103583,Townhouse,5,EVPlan,3,0,0,0,1
103584,Apartment,3,A1,0,0,0,0,0
103585,Apartment,4,A1,0,0,0,0,0
103586,Townhouse,5,EVPlan,0,0,0,0,0
103587,House,5,EVPlan,3,0,0,0,1
103588,Townhouse,2,MiddaySaver,6,0,0,0,1
103589,Townhouse,4,MiddaySaver,3,0,0,0,1
103590,House,1,Solar,3,5,0,0,1
103591,Apartment,3,Solar,0,5,0,0,0
103592,Townhouse,2,Solar,0,0,0,0,0
103593,House,3,EVPlan,0,5,0,0,0
103594,House,1,EVPlan,0,0,0,0,0
103595,Townhouse,1,Solar,3,0,0,0,1
103596,Townhouse,5,Solar,0,0,0,0,0
103597,House,1,MiddaySaver,3,0,0,0,1
103598,Townhouse,3,Solar,0,5,0,0,0
103599,House,4,Solar,0,0,0,1,0
103600,Townhouse,4,A1,0,5,0,0,0
103601,House,5,Solar,3,0,0,1,1
103602,Townhouse,3,A1,3,0,0,0,1
103603,Townhouse,3,Solar,6,0,0,0,1
103604,Townhouse,1,A1,0,0,0,0,0
103605,Apartment,3,Solar,10,0,0,0,1
103606,Townhouse,2,MiddaySaver,0,0,0,1,0
103607,House,1,EVPlan,0,0,0,1,0
103608,House,2,A1,10,0,0,0,1
103609,Apartment,5,EVPlan,0,0,0,0,0
103610,Apartment,4,MiddaySaver,3,0,0,0,1
103611,Apartment,5,Solar,0,0,0,1,0
103612,Townhouse,4,Solar,0,0,0,0,0
103613,Townhouse,5,MiddaySaver,6,0,0,0,1
103614,House,3,EVPlan,0,5,0,0,0
103615,House,2,EVPlan,3,0,0,1,1
103616,Townhouse,4,EVPlan,0,0,0,1,0
103617,House,1,EVPlan,0,5,0,1,0
103618,Townhouse,2,A1,0,5,0,0,0
103619,Apartment,1,EVPlan,0,5,0,0,0
103620,Townhouse,2,A1,0,0,0,0,0
103621,Townhouse,2,MiddaySaver,0,0,0,0,0
103622,Townhouse,5,Solar,6,0,0,0,1
103623,House,4,A1,0,0,0,0,0
103624,Townhouse,4,EVPlan,0,5,0,0,0
103625,Townhouse,2,Solar,0,0,0,0,0
103626,Townhouse,3,A1,0,0,0,1,0
103627,Apartment,3,Solar,3,0,0,0,1
103628,Townhouse,1,MiddaySaver,10,0,1,0,1
103629,Townhouse,1,EVPlan,0,0,0,0,0
103630,Townhouse,5,MiddaySaver,6,0,0,0,1
103631,House,2,Solar,0,5,0,1,0
103632,Apartment,1,MiddaySaver,0,5,1,0,0
103633,Apartment,1,EVPlan,3,0,1,0,1
103634,Townhouse,2,A1,0,0,0,0,0
103635,Townhouse,5,MiddaySaver,3,0,0,0,1
103636,House,1,EVPlan,6,0,0,0,1
103637,Townhouse,5,Solar,0,5,0,0,0
103638,House,4,MiddaySaver,6,0,0,0,1
103639,Townhouse,5,A1,3,0,0,0,1
103640,House,3,MiddaySaver,0,0,0,1,0
103641,Apartment,3,Solar,0,0,0,1,0
103642,Townhouse,5,Solar,0,0,0,1,0
103643,House,3,Solar,10,0,0,1,1
103644,House,4,MiddaySaver,3,0,0,0,1
103645,Townhouse,2,MiddaySaver,0,0,0,0,0
103646,House,3,MiddaySaver,0,0,0,0,0
103647,Townhouse,3,A1,0,5,0,0,0
103648,Townhouse,5,EVPlan,0,0,0,0,0
103649,House,4,MiddaySaver,0,0,0,0,0
103650,House,2,A1,0,0,0,0,0
103651,House,5,Solar,0,0,0,0,0
103652,Apartment,5,MiddaySaver,0,0,0,0,0
103653,Townhouse,4,MiddaySaver,0,10,0,0,0
103654,Townhouse,2,MiddaySaver,0,0,1,0,0
103655,Apartment,4,A1,3,0,0,0,1
103656,Apartment,2,MiddaySaver,0,0,0,1,0
103657,House,4,MiddaySaver,0,0,0,0,0
103658,Townhouse,5,EVPlan,0,0,0,0,0
103659,Apartment,5,A1,0,5,1,0,0
103660,Apartment,1,EVPlan,0,0,0,0,0
103661,Townhouse,3,EVPlan,0,0,0,0,0
103662,Townhouse,4,EVPlan,0,0,0,0,0
103663,Townhouse,1,EVPlan,3,0,0,1,1
103664,House,3,Solar,3,0,0,0,1
103665,Apartment,4,MiddaySaver,3,0,0,0,1
103666,House,2,EVPlan,3,0,0,0,1
103667,Townhouse,3,A1,3,0,1,0,1
103668,Townhouse,5,MiddaySaver,0,0,0,0,0
103669,Apartment,1,EVPlan,0,0,1,0,0
103670,House,3,EVPlan,0,0,0,1,0
103671,House,3,A1,0,0,0,0,0
103672,House,5,Solar,3,0,1,0,1
103673,Townhouse,4,A1,0,0,1,0,0
103674,Apartment,2,Solar,0,0,0,1,0
103675,House,5,Solar,0,0,0,0,0
103676,Townhouse,2,Solar,0,5,0,0,0
103677,Townhouse,4,EVPlan,3,0,0,1,1
103678,House,3,EVPlan,6,0,0,0,1
103679,Apartment,2,Solar,0,0,0,0,0
103680,Apartment,1,Solar,3,0,0,1,1
103681,House,1,EVPlan,0,0,0,0,0
103682,Townhouse,5,Solar,6,0,0,0,1
103683,Townhouse,4,EVPlan,0,0,0,0,0
103684,House,5,Solar,0,0,0,0,0
103685,Townhouse,5,EVPlan,0,0,0,0,0
103686,Townhouse,5,A1,3,0,0,0,1
103687,House,1,Solar,10,0,0,0,1
103688,Townhouse,1,Solar,0,0,0,0,0
103689,House,5,A1,0,0,0,0,0
103690,House,1,MiddaySaver,6,0,0,1,1
103691,House,4,Solar,0,0,0,0,0
103692,Townhouse,5,MiddaySaver,0,0,0,1,0
103693,House,1,A1,0,0,0,0,0
103694,Townhouse,2,Solar,0,0,0,0,0
103695,House,5,MiddaySaver,3,5,1,1,1
103696,Apartment,5,Solar,3,0,0,0,1
103697,Townhouse,4,Solar,0,0,0,0,0
103698,Townhouse,3,EVPlan,0,0,0,0,0
103699,Townhouse,3,MiddaySaver,3,0,0,0,1
103700,Apartment,4,EVPlan,0,0,0,0,0
103701,House,4,EVPlan,6,0,0,1,1
103702,Apartment,4,MiddaySaver,0,0,1,0,0
103703,House,3,MiddaySaver,0,5,0,1,0
103704,House,4,EVPlan,6,0,0,0,1
103705,House,1,Solar,3,0,0,1,1
103706,House,5,Solar,0,0,0,0,0
103707,House,5,A1,3,5,0,1,1
103708,Apartment,2,Solar,0,5,0,0,0
103709,Townhouse,2,MiddaySaver,0,0,0,1,0
103710,Apartment,5,MiddaySaver,10,0,0,0,1
103711,Townhouse,1,A1,3,0,0,0,1
103712,Townhouse,3,MiddaySaver,0,0,0,0,0
103713,Townhouse,3,EVPlan,0,0,0,1,0
103714,Apartment,1,A1,0,0,0,0,0
103715,House,3,A1,0,5,1,0,0
103716,House,4,Solar,0,0,0,0,0
103717,Townhouse,5,Solar,3,0,0,0,1
103718,House,5,EVPlan,0,0,0,0,0
103719,House,1,EVPlan,3,0,0,0,1
103720,Apartment,3,Solar,0,0,0,0,0
103721,House,2,Solar,0,0,0,0,0
103722,House,2,EVPlan,0,0,0,1,0
103723,Apartment,3,Solar,0,0,0,1,0
103724,House,2,A1,0,0,0,0,0
103725,Townhouse,1,EVPlan,10,0,0,0,1
103726,Apartment,1,Solar,0,0,0,0,0
103727,House,3,MiddaySaver,6,0,0,0,1
103728,House,2,MiddaySaver,0,0,0,0,0
103729,Apartment,1,EVPlan,10,0,0,0,1
103730,Townhouse,1,MiddaySaver,0,0,1,0,0
103731,Apartment,4,MiddaySaver,6,0,0,0,1
103732,Townhouse,4,A1,0,5,0,0,0
103733,Apartment,1,EVPlan,3,5,0,0,1
103734,House,3,MiddaySaver,6,0,0,0,1
103735,Apartment,5,Solar,0,5,1,1,0
103736,Apartment,5,EVPlan,0,5,0,0,0
103737,Townhouse,1,EVPlan,0,5,0,0,0
103738,Apartment,1,MiddaySaver,6,0,0,0,1
103739,Townhouse,1,MiddaySaver,0,0,0,0,0
103740,Apartment,3,A1,0,0,0,0,0
103741,House,4,Solar,0,0,0,0,0
103742,Apartment,1,A1,0,0,0,0,0
103743,House,1,A1,3,0,0,0,1
103744,Townhouse,2,Solar,0,0,0,0,0
103745,Townhouse,3,MiddaySaver,0,0,0,0,0
103746,Townhouse,1,A1,6,0,0,0,1
103747,Townhouse,2,EVPlan,0,0,0,0,0
103748,Apartment,5,A1,3,5,0,0,1
103749,Apartment,1,Solar,0,0,0,1,0
103750,Apartment,1,A1,0,0,0,0,0
103751,House,2,A1,0,0,0,0,0
103752,Apartment,3,EVPlan,3,0,0,0,1
103753,House,1,Solar,0,0,0,0,0
103754,House,5,EVPlan,0,5,0,0,0
103755,Apartment,1,MiddaySaver,0,0,0,0,0
103756,House,5,Solar,0,0,1,1,0
103757,Townhouse,4,A1,3,0,0,0,1
103758,Apartment,4,EVPlan,0,0,0,0,0
103759,Apartment,5,EVPlan,3,0,0,0,1
103760,House,3,Solar,0,0,0,0,0
103761,Apartment,1,EVPlan,3,0,0,1,1
103762,Apartment,1,Solar,0,0,0,1,0
103763,House,4,MiddaySaver,0,0,0,0,0
103764,Apartment,5,Solar,0,0,0,1,0
103765,Apartment,1,Solar,3,5,0,0,1
103766,Apartment,1,MiddaySaver,0,0,0,0,0
103767,House,3,MiddaySaver,6,5,0,1,1
103768,Apartment,2,A1,6,0,0,0,1
103769,Apartment,4,EVPlan,0,0,0,0,0
103770,Apartment,4,MiddaySaver,0,0,0,0,0
103771,Townhouse,2,MiddaySaver,0,0,0,1,0
103772,Apartment,1,EVPlan,0,0,0,1,0
103773,House,3,EVPlan,3,0,0,1,1
103774,Townhouse,3,A1,3,0,0,1,1
103775,House,4,A1,0,0,0,0,0
103776,Apartment,3,Solar,0,0,0,0,0
103777,Apartment,2,A1,0,5,0,0,0
103778,Apartment,1,MiddaySaver,0,0,0,0,0
103779,Townhouse,2,MiddaySaver,3,0,0,0,1
103780,Apartment,5,EVPlan,0,0,0,0,0
103781,House,4,A1,3,0,0,0,1
103782,Townhouse,3,Solar,0,0,0,1,0
103783,House,5,Solar,0,0,0,0,0
103784,House,3,Solar,0,0,1,1,0
103785,House,1,Solar,0,0,0,1,0
103786,House,1,EVPlan,0,0,0,0,0
103787,House,1,A1,3,5,0,0,1
103788,Apartment,3,A1,6,0,0,0,1
103789,House,5,A1,0,0,0,0,0
103790,House,1,A1,0,0,0,0,0
103791,Apartment,5,Solar,0,5,0,0,0
103792,Townhouse,3,Solar,6,0,0,0,1
103793,Apartment,5,EVPlan,0,0,0,0,0
103794,Townhouse,3,EVPlan,6,0,0,0,1
103795,House,3,Solar,0,0,0,0,0
103796,Apartment,4,MiddaySaver,0,0,0,0,0
103797,Townhouse,3,A1,6,10,0,1,1
103798,Townhouse,3,EVPlan,0,0,0,0,0
103799,Apartment,2,Solar,0,0,0,1,0
103800,Apartment,1,A1,0,0,0,0,0
103801,Apartment,4,A1,0,0,0,0,0
103802,Apartment,4,Solar,0,0,0,0,0
103803,Apartment,4,MiddaySaver,3,10,0,0,1
103804,House,2,MiddaySaver,3,0,1,1,1
103805,House,3,EVPlan,0,10,0,1,0
103806,Apartment,1,Solar,6,5,0,0,1
103807,Apartment,5,EVPlan,0,0,0,0,0
103808,House,3,MiddaySaver,0,0,0,0,0
103809,Townhouse,2,EVPlan,0,0,0,0,0
103810,House,3,EVPlan,0,0,1,0,0
103811,Apartment,3,MiddaySaver,0,0,1,1,0
103812,Townhouse,2,A1,10,0,0,0,1
103813,Apartment,4,A1,0,0,0,0,0
103814,Townhouse,4,MiddaySaver,0,5,1,1,0
103815,Apartment,1,A1,0,5,0,0,0
103816,House,1,Solar,3,0,0,0,1
103817,Apartment,4,A1,6,0,0,0,1
103818,House,5,MiddaySaver,0,0,0,0,0
103819,Townhouse,3,Solar,0,0,0,0,0
103820,House,5,EVPlan,0,0,0,0,0
103821,Townhouse,3,MiddaySaver,0,0,0,0,0
103822,Apartment,4,MiddaySaver,0,0,0,0,0
103823,House,1,A1,0,0,0,0,0
103824,Townhouse,1,Solar,0,0,0,0,0
103825,Townhouse,5,MiddaySaver,0,0,0,0,0
103826,Townhouse,1,Solar,0,0,0,0,0
103827,Townhouse,4,Solar,6,10,0,0,1
103828,Apartment,5,A1,6,0,0,0,1
103829,Apartment,3,MiddaySaver,0,0,0,1,0
103830,Apartment,1,Solar,0,0,0,0,0
103831,Townhouse,2,Solar,0,0,0,0,0
103832,Apartment,1,EVPlan,0,0,0,0,0
103833,Townhouse,3,A1,3,0,0,0,1
103834,Townhouse,5,MiddaySaver,0,5,0,0,0
103835,Townhouse,3,Solar,6,0,0,1,1
103836,House,2,A1,6,0,0,0,1
103837,Apartment,4,MiddaySaver,0,0,0,1,0
103838,Apartment,1,Solar,0,0,0,0,0
103839,House,5,MiddaySaver,0,0,0,0,0
103840,House,4,MiddaySaver,0,0,0,0,0
103841,House,3,A1,0,0,0,0,0
103842,House,5,A1,0,0,0,0,0
103843,Townhouse,4,EVPlan,6,0,0,0,1
103844,Apartment,5,EVPlan,0,0,0,0,0
103845,Apartment,2,EVPlan,0,0,0,0,0
103846,Apartment,2,Solar,0,5,0,0,0
103847,Townhouse,1,EVPlan,3,0,0,0,1
103848,Apartment,1,MiddaySaver,0,0,0,0,0
103849,House,2,A1,6,0,0,0,1
103850,Apartment,5,MiddaySaver,0,5,0,1,0
103851,Apartment,2,A1,0,0,0,1,0
103852,Townhouse,1,A1,0,0,1,0,0
103853,House,2,MiddaySaver,0,0,0,1,0
103854,House,2,MiddaySaver,3,0,1,1,1
103855,House,5,Solar,0,0,0,0,0
103856,Apartment,4,A1,3,5,0,1,1
103857,House,1,EVPlan,0,5,0,0,0
103858,House,5,Solar,0,0,0,0,0
103859,Apartment,2,EVPlan,0,0,0,0,0
103860,Townhouse,2,Solar,0,0,0,0,0
103861,Apartment,4,A1,3,0,1,0,1
103862,Townhouse,1,MiddaySaver,3,5,0,0,1
103863,Townhouse,1,MiddaySaver,0,0,0,0,0
103864,House,3,A1,0,0,0,0,0
103865,House,1,MiddaySaver,0,0,1,0,0
103866,Apartment,4,A1,0,5,0,0,0
103867,Townhouse,3,A1,0,0,0,0,0
103868,Apartment,3,A1,0,0,0,0,0
103869,House,2,Solar,0,0,0,0,0
103870,Townhouse,2,MiddaySaver,0,0,1,0,0
103871,House,1,Solar,0,10,0,0,0
103872,House,3,EVPlan,0,0,0,0,0
103873,House,2,A1,0,0,0,0,0
103874,Townhouse,4,MiddaySaver,0,0,0,0,0
103875,Townhouse,2,EVPlan,10,0,0,0,1
103876,House,2,A1,0,0,0,0,0
103877,Townhouse,3,EVPlan,0,0,0,0,0
103878,House,3,Solar,0,0,0,1,0
103879,House,5,Solar,0,0,0,0,0
103880,House,4,MiddaySaver,3,0,0,0,1
103881,Townhouse,3,EVPlan,0,5,1,0,0
103882,Apartment,1,EVPlan,6,0,1,0,1
103883,Apartment,4,Solar,6,0,0,0,1
103884,Townhouse,4,Solar,0,10,0,0,0
103885,Townhouse,3,MiddaySaver,0,0,0,0,0
103886,House,4,A1,3,0,0,0,1
103887,House,3,MiddaySaver,0,0,0,0,0
103888,Apartment,2,Solar,0,0,0,0,0
103889,House,5,MiddaySaver,0,0,0,1,0
103890,Apartment,2,A1,0,0,0,0,0
103891,Apartment,3,Solar,0,5,0,0,0
103892,Townhouse,3,A1,0,0,0,0,0
103893,Townhouse,2,MiddaySaver,6,0,0,1,1
103894,Townhouse,1,A1,0,0,0,1,0
103895,Apartment,1,Solar,3,0,0,0,1
103896,Townhouse,1,Solar,0,0,0,0,0
103897,Apartment,3,A1,0,0,0,0,0
103898,Townhouse,4,MiddaySaver,0,10,0,0,0
103899,Apartment,3,MiddaySaver,0,0,0,0,0
103900,House,4,MiddaySaver,0,0,0,0,0
103901,House,2,MiddaySaver,0,0,0,0,0
103902,Apartment,5,EVPlan,3,0,1,0,1
103903,Apartment,4,EVPlan,0,10,0,0,0
103904,House,1,A1,0,0,0,0,0
103905,Apartment,3,EVPlan,3,0,0,0,1
103906,Apartment,2,EVPlan,3,0,0,0,1
103907,House,1,EVPlan,0,5,0,0,0
103908,Apartment,2,A1,0,5,0,0,0
103909,Townhouse,5,EVPlan,6,0,0,0,1
103910,House,3,MiddaySaver,0,5,0,0,0
103911,Townhouse,3,MiddaySaver,0,0,0,0,0
103912,Apartment,5,A1,0,0,1,1,0
103913,Apartment,3,A1,3,5,0,1,1
103914,Townhouse,4,A1,0,5,0,0,0
103915,Apartment,2,Solar,10,0,1,1,1
103916,Apartment,1,EVPlan,0,0,0,0,0
103917,Townhouse,5,A1,3,5,0,1,1
103918,Apartment,4,A1,0,0,0,0,0
103919,House,1,A1,0,5,0,0,0
103920,Townhouse,1,MiddaySaver,6,0,0,0,1
103921,Townhouse,5,A1,0,10,0,0,0
103922,Townhouse,4,MiddaySaver,0,10,0,0,0
103923,Townhouse,1,MiddaySaver,0,0,1,0,0
103924,House,1,Solar,0,5,0,0,0
103925,Townhouse,4,A1,0,0,0,0,0
103926,Townhouse,3,Solar,3,0,0,1,1
103927,Apartment,1,A1,0,0,0,1,0
103928,Townhouse,2,EVPlan,0,0,0,0,0
103929,Apartment,4,A1,0,0,0,0,0
103930,Townhouse,1,A1,0,5,0,1,0
103931,Townhouse,5,A1,3,0,1,1,1
103932,House,2,A1,0,0,0,0,0
103933,Apartment,1,A1,0,5,0,0,0
103934,House,2,A1,6,0,0,0,1
103935,Apartment,2,Solar,0,0,0,0,0
103936,Townhouse,3,EVPlan,6,0,0,0,1
103937,House,2,Solar,6,0,0,0,1
103938,Apartment,3,EVPlan,3,0,0,0,1
103939,Apartment,4,Solar,0,5,0,0,0
103940,House,3,Solar,3,0,0,0,1
103941,Apartment,5,A1,3,5,0,0,1
103942,Townhouse,1,Solar,0,0,0,1,0
103943,Apartment,4,EVPlan,0,0,0,1,0
103944,Townhouse,4,MiddaySaver,0,0,0,0,0
103945,Apartment,5,EVPlan,0,0,0,1,0
103946,House,3,Solar,0,0,0,0,0
103947,Townhouse,1,MiddaySaver,0,0,0,0,0
103948,Apartment,3,A1,0,0,1,0,0
103949,Townhouse,2,MiddaySaver,0,0,0,0,0
103950,House,3,A1,0,0,0,0,0
103951,Apartment,4,EVPlan,0,0,0,0,0
103952,Apartment,1,MiddaySaver,6,0,0,0,1
103953,Townhouse,3,MiddaySaver,0,0,0,0,0
103954,House,1,MiddaySaver,0,0,0,0,0
103955,House,1,A1,0,0,0,1,0
103956,Apartment,2,A1,0,0,0,0,0
103957,Townhouse,2,EVPlan,3,0,0,0,1
