customer_id,tariff_plan,days,total_kwh,total_bill
103252,MiddaySaver,366,10503.58,2587.3447509765624
103253,EVPlan,366,10979.024,2375.16642578125
103254,EVPlan,366,23750.145,4648.425712890625
103255,MiddaySaver,366,16980.914,3934.6302197265622
103256,MiddaySaver,366,22215.137,5023.34861328125
103257,EVPlan,366,7530.831,1761.3880078125
103258,A1,366,19071.059,4785.72768359375
103259,EVPlan,366,16711.229,3395.49876953125
103260,EVPlan,366,7465.336,1749.7298437499999
103261,EVPlan,366,7946.0166,1835.2910351562498
103262,A1,366,10280.698,2746.36408984375
103263,MiddaySaver,366,10405.602,2566.9652197265623
103264,MiddaySaver,366,13449.408,3200.0768994140626
103265,MiddaySaver,366,20479.693,4662.376313476562
103266,A1,366,15656.932,3993.6502617187507
103267,A1,366,24733.432,6099.398367187501
103268,MiddaySaver,366,12819.606,3069.0782421875
103269,Solar,366,12021.124,1280.6787109375
103270,Solar,366,14329.072,1442.2350585937502
103271,MiddaySaver,366,13784.805,3269.8393749999996
103272,Solar,366,13503.512,1384.4458496093748
103273,Solar,366,20399.45,1867.161474609375
103274,MiddaySaver,366,16084.203,3748.1143310546877
103275,MiddaySaver,366,17389.506,4019.6172998046873
103276,A1,366,14606.491,3749.9481718750003
103277,Solar,366,17755.379,1682.0765625000001
103278,Solar,366,13530.693,1386.3485595703125
103279,MiddaySaver,366,10497.887,2586.1605322265623
103280,EVPlan,366,13622.207,2845.6529248046872
103281,MiddaySaver,366,8573.66,2185.9213598632814
103282,A1,366,11986.699,3142.15631640625
103283,EVPlan,366,16321.724,3326.1668066406246
103284,EVPlan,366,10588.111,2305.583896484375
103285,EVPlan,366,8192.639,1879.189716796875
103286,A1,366,11743.07,3085.6343046875
103287,Solar,366,12315.061,1301.2542724609375
103288,MiddaySaver,366,21831.664,4943.586328125
103289,A1,366,13802.859,3563.5054960937505
103290,A1,366,13534.984,3501.3583671875003
103291,EVPlan,366,11277.951,2428.3753955078123
103292,EVPlan,366,11389.897,2448.3018212890624
103293,A1,366,12247.227,3202.59866015625
103294,Solar,366,16165.794,1570.805615234375
103295,EVPlan,366,20382.7,4049.02052734375
103296,A1,366,9841.197,2644.3998710937503
103297,EVPlan,366,17752.008,3580.7574707031245
103298,MiddaySaver,366,9517.563,2382.253203125
103299,MiddaySaver,366,9821.151,2445.3995385742187
103300,MiddaySaver,366,8273.686,2123.5266479492184
103301,EVPlan,366,10307.194,2255.5806787109377
103302,EVPlan,366,18244.654,3668.448544921875
103303,Solar,366,13782.762,1403.993359375
103304,MiddaySaver,366,9600.682,2399.541828613281
103305,Solar,366,7372.6753,955.2872802734374
103306,A1,366,14662.496,3762.94119921875
103307,A1,366,13318.035,3451.0262773437503
103308,MiddaySaver,366,19489.773,4456.4729833984375
103309,Solar,366,20275.246,1858.46728515625
103310,EVPlan,366,10574.023,2303.0762451171877
103311,Solar,366,14553.546,1457.9482421875
103312,A1,366,26646.096,6543.136414062501
103313,Solar,366,8346.209,1023.4346435546876
103314,A1,366,9502.51,2565.8242656250004
103315,A1,366,17466.375,4413.441121093751
103316,Solar,366,14642.898,1464.2029296875
103317,EVPlan,366,26587.879,5153.542431640624
103318,A1,366,8736.143,2388.027078125
103319,Solar,366,11961.879,1276.5315185546876
103320,A1,366,8404.179,2311.0115214843754
103321,MiddaySaver,366,16393.654,3812.4802832031246
103322,EVPlan,366,12174.051,2587.8811328125003
103323,MiddaySaver,366,12900.513,3085.9067285156248
103324,A1,366,16469.354,4182.13213671875
103325,EVPlan,366,7207.602,1703.8531982421873
103326,Solar,366,12355.355,1304.0748779296875
103327,Solar,366,16730.076,1610.30537109375
103328,EVPlan,366,26452.957,5129.526337890625
103329,MiddaySaver,366,12505.0,3003.640087890625
103330,MiddaySaver,366,26750.213,5966.644267578125
103331,EVPlan,366,24319.547,4749.77953125
103332,Solar,366,10832.559,1197.4791259765625
103333,EVPlan,366,16187.131,3302.2094531249995
103334,MiddaySaver,366,18272.055,4203.187456054688
103335,A1,366,10160.244,2718.418640625
103336,Solar,366,16910.514,1622.935986328125
103337,EVPlan,366,9478.263,2108.03083984375
103338,A1,366,9545.332,2575.75903125
103339,MiddaySaver,366,15034.049,3529.6822509765625
103340,Solar,366,12272.721,1298.290478515625
103341,EVPlan,366,11691.834,2502.04654296875
103342,MiddaySaver,366,9114.773,2298.472922363281
103343,EVPlan,366,27184.965,5259.8239160156245
103344,EVPlan,366,18281.77,3675.05513671875
103345,Solar,366,15276.497,1508.554833984375
103346,MiddaySaver,366,9617.002,2402.93640625
103347,MiddaySaver,366,26832.678,5983.797158203124
103348,A1,366,12457.885,3251.4712578125
103349,MiddaySaver,366,10132.174,2510.0922509765624
103350,MiddaySaver,366,8652.148,2202.246875
103351,Solar,366,14356.146,1444.1302734375001
103352,A1,366,12173.963,3185.60151171875
103353,Solar,366,13260.717,1367.4501708984376
103354,MiddaySaver,366,10591.913,2605.717915039062
103355,A1,366,12234.641,3199.67873828125
103356,Solar,366,12149.6,1289.6719970703125
103357,A1,366,23185.605,5740.302664062501
103358,MiddaySaver,366,10332.461,2551.751962890625
103359,A1,366,18930.895,4753.2096367187505
103360,A1,366,24584.406,6064.824460937501
103361,A1,366,13700.107,3539.6669218750003
103362,MiddaySaver,366,10941.979,2678.5316259765623
103363,MiddaySaver,366,9633.898,2406.4509155273436
103364,A1,366,11892.061,3120.20014453125
103365,Solar,366,14823.884,1476.871923828125
103366,Solar,366,7301.711,950.319775390625
103367,MiddaySaver,366,14233.444,3363.156611328125
103368,EVPlan,366,15948.902,3259.804697265625
103369,Solar,366,10873.191,1200.3234375
103370,A1,366,18103.473,4561.247761718751
103371,EVPlan,366,11030.408,2384.31275390625
103372,MiddaySaver,366,14827.623,3486.7456884765625
103373,Solar,366,18323.918,1721.87431640625
103374,EVPlan,366,11065.219,2390.508930664062
103375,MiddaySaver,366,22673.021,5118.588671875
103376,MiddaySaver,366,18738.703,4300.250439453124
103377,A1,366,27526.21,6747.322937500001
103378,Solar,366,14990.461,1488.53232421875
103379,EVPlan,366,12330.282,2615.6902294921874
103380,A1,366,19363.492,4853.572292968751
103381,Solar,366,10224.442,1154.910986328125
103382,EVPlan,366,20952.105,4150.3749609375
103383,MiddaySaver,366,16748.7,3886.3295458984376
103384,MiddaySaver,366,16915.328,3920.9883447265624
103385,Solar,366,10106.836,1146.678515625
103386,A1,366,16434.2,4173.97621875
103387,EVPlan,366,14398.52,2983.83654296875
103388,EVPlan,366,18442.764,3703.7119335937496
103389,MiddaySaver,366,10238.484,2532.204797363281
103390,Solar,366,15299.402,1510.158203125
103391,A1,366,16858.445,4272.40143359375
103392,MiddaySaver,366,7899.2046,2045.6346020507813
103393,MiddaySaver,366,16054.015,3741.835141601562
103394,A1,366,9234.399,2503.6226640625
103395,EVPlan,366,22431.066,4413.62998046875
103396,EVPlan,366,16543.31,3365.60927734375
103397,Solar,366,6976.741,927.5718994140625
103398,MiddaySaver,366,10503.764,2587.3828369140624
103399,Solar,366,16603.045,1601.41318359375
103400,EVPlan,366,11131.719,2402.3460107421874
103401,A1,366,19428.883,4868.742917968751
103402,EVPlan,366,9801.768,2165.61462890625
103403,EVPlan,366,15877.863,3247.15982421875
103404,MiddaySaver,366,10439.028,2573.917978515625
103405,EVPlan,366,23900.383,4675.16830078125
103406,Solar,366,19716.48,1819.3536621093751
103407,A1,366,9950.544,2669.7682402343753
103408,MiddaySaver,366,11538.4,2802.5873828124995
103409,A1,366,15330.26,3917.86237109375
103410,Solar,366,15605.914,1531.614013671875
103411,Solar,366,11425.883,1239.0117919921875
103412,EVPlan,366,17017.05,3449.9350390625
103413,Solar,366,12454.066,1310.9846435546876
103414,EVPlan,366,10080.238,2215.1824609375
103415,MiddaySaver,366,15349.561,3595.30859375
103416,A1,366,10530.975,2804.4282304687504
103417,EVPlan,366,6656.3193,1605.7248852539062
103418,EVPlan,366,12937.671,2723.8054931640627
103419,MiddaySaver,366,11745.89,2845.7451416015624
103420,Solar,366,22657.7,2025.239013671875
103421,EVPlan,366,14631.244,3025.2615234375
103422,Solar,366,24140.234,2129.016455078125
103423,EVPlan,366,10779.741,2339.6940087890625
103424,Solar,366,16614.082,1602.1857421875002
103425,EVPlan,366,16705.49,3394.477421875
103426,A1,366,11176.812,2954.2623710937505
103427,A1,366,24056.0,5942.234226562501
103428,A1,366,25411.406,6256.6884453125
103429,EVPlan,366,7861.5396,1820.2540869140626
103430,Solar,366,17740.791,1681.0553710937502
103431,MiddaySaver,366,9210.793,2318.4449780273435
103432,MiddaySaver,366,14043.829,3323.7165478515626
103433,MiddaySaver,366,15848.207,3699.0271435546874
103434,A1,366,22907.797,5675.851101562501
103435,A1,366,19540.078,4894.540125
103436,A1,366,14077.678,3627.2634453125
103437,Solar,366,22891.684,2041.617919921875
103438,A1,366,22102.543,5489.0321953125
103439,Solar,366,16539.953,1596.9967773437502
103440,Solar,366,24177.77,2131.6439453125004
103441,Solar,366,18771.96,1753.2373046875
103442,EVPlan,366,14221.075,2952.25146484375
103443,MiddaySaver,366,11977.948,2894.0132275390624
103444,Solar,366,9692.516,1117.676123046875
103445,MiddaySaver,366,11469.213,2788.1962744140624
103446,Solar,366,19343.117,1793.21826171875
103447,Solar,366,20826.898,1897.0829589843752
103448,A1,366,13877.746,3580.8793046875003
103449,MiddaySaver,366,26823.258,5981.837841796874
103450,Solar,366,12049.346,1282.6542236328125
103451,MiddaySaver,366,18207.947,4189.853139648438
103452,A1,366,10600.882,2820.64670703125
103453,Solar,366,14972.604,1487.2822753906248
103454,A1,366,16907.346,4283.746414062501
103455,Solar,366,21843.703,1968.2592773437502
103456,A1,366,14360.507,3692.8796757812506
103457,A1,366,19900.256,4978.1015703125
103458,EVPlan,366,10920.62,2364.7704541015623
103459,Solar,366,23033.723,2051.56064453125
103460,Solar,366,19805.96,1825.61728515625
103461,Solar,366,9739.781,1120.984716796875
103462,MiddaySaver,366,20957.254,4761.708798828125
103463,EVPlan,366,12643.936,2671.5206005859372
103464,MiddaySaver,366,9746.428,2429.8570092773434
103465,Solar,366,11963.838,1276.6686767578126
103466,EVPlan,366,24210.184,4730.312666015625
103467,A1,366,9900.122,2658.0703203125004
103468,EVPlan,366,10535.156,2296.1578857421873
103469,A1,366,15552.34,3969.3849492187505
103470,Solar,366,10581.803,1179.926220703125
103471,Solar,366,13695.197,1397.8638671875
103472,A1,366,9978.778,2676.318630859375
103473,EVPlan,366,9578.674,2125.903974609375
103474,MiddaySaver,366,12179.728,2935.9834228515624
103475,EVPlan,366,12122.566,2578.7169140625
103476,A1,366,10459.15,2787.76498828125
103477,A1,366,13915.855,3589.7205742187502
103478,MiddaySaver,366,21726.227,4921.655341796875
103479,MiddaySaver,366,15774.33,3683.6607373046872
103480,MiddaySaver,366,15120.486,3547.6612646484373
103481,A1,366,25249.531,6219.1334453125
103482,Solar,366,10592.363,1180.6654541015625
103483,EVPlan,366,19769.887,3939.93990234375
103484,MiddaySaver,366,16294.736,3791.90515625
103485,A1,366,14002.417,3609.8027421875004
103486,EVPlan,366,11219.792,2418.0230615234377
103487,MiddaySaver,366,9624.07,2404.4066723632814
103488,Solar,366,7475.0664,962.4546630859376
103489,EVPlan,366,18146.602,3650.995078125
103490,EVPlan,366,20362.346,4045.3976953124998
103491,A1,366,10860.54,2880.8874101562506
103492,A1,366,10570.105,2813.50658984375
103493,A1,366,11900.074,3122.0593242187506
103494,Solar,366,10567.504,1178.9252685546876
103495,EVPlan,366,9269.807,2070.925615234375
103496,MiddaySaver,366,12226.398,2945.6909765624996
103497,Solar,366,15099.613,1496.17294921875
103498,MiddaySaver,366,15261.461,3576.9839697265625
103499,MiddaySaver,366,18912.283,4336.355014648438
103500,A1,366,19011.729,4771.9630156250005
103501,MiddaySaver,366,18824.625,4318.122094726563
103502,MiddaySaver,366,13828.25,3278.8761083984373
103503,Solar,366,14456.0,1451.1200195312501
103504,A1,366,13166.146,3415.7879765625003
103505,MiddaySaver,366,10736.82,2635.858618164062
103506,MiddaySaver,366,20669.96,4701.95205078125
103507,MiddaySaver,366,7669.6763,1997.8927587890623
103508,EVPlan,366,14020.844,2916.6102539062504
103509,EVPlan,366,20883.277,4138.1235546875
103510,A1,366,11924.803,3127.7963554687503
103511,Solar,366,10290.391,1159.5273681640624
103512,A1,366,21172.857,5273.345164062501
103513,EVPlan,366,12042.41,2564.4491015625
103514,A1,366,17979.205,4532.417683593751
103515,Solar,366,12005.137,1279.5595947265624
103516,A1,366,25056.695,6174.3955546875
103517,MiddaySaver,366,17112.428,3961.9850634765626
103518,Solar,366,23302.135,2070.3495117187504
103519,Solar,366,8340.348,1023.024365234375
103520,Solar,366,7924.204,993.894287109375
103521,A1,366,11342.46,2992.6927031249998
103522,A1,366,15904.145,4051.0036210937506
103523,MiddaySaver,366,12163.91,2932.6933056640623
103524,Solar,366,15373.969,1515.3778320312501
103525,MiddaySaver,366,23219.598,5232.276298828125
103526,Solar,366,19131.328,1778.39296875
103527,EVPlan,366,9654.307,2139.36658203125
103528,A1,366,16534.352,4197.211667968751
103529,MiddaySaver,366,13879.895,3289.618251953125
103530,A1,366,15706.191,4005.0784062500006
103531,A1,366,19005.0,4770.402
103532,EVPlan,366,12629.197,2668.89720703125
103533,EVPlan,366,8675.009,1965.0516113281249
103534,Solar,366,15269.963,1508.0974609375
103535,EVPlan,366,15608.62,3199.234541015625
103536,Solar,366,26874.387,2320.4071289062504
103537,EVPlan,366,16367.561,3334.3259375
103538,EVPlan,366,15884.518,3248.3442089843747
103539,MiddaySaver,366,15320.953,3589.3583447265623
103540,EVPlan,366,13454.352,2815.774658203125
103541,MiddaySaver,366,13841.816,3281.6978124999996
103542,EVPlan,366,19171.496,3833.42646484375
103543,MiddaySaver,366,29469.672,6532.29212890625
103544,A1,366,21937.047,5450.637117187501
103545,Solar,366,13796.729,1404.97099609375
103546,EVPlan,366,13110.312,2754.5354443359374
103547,MiddaySaver,366,27024.543,6023.705126953125
103548,EVPlan,366,20284.402,4031.5237109375003
103549,MiddaySaver,366,12289.467,2958.8090869140624
103550,MiddaySaver,366,14177.299,3351.4782373046874
103551,EVPlan,366,17418.555,3521.402734375
103552,Solar,366,15499.132,1524.1392578125
103553,MiddaySaver,366,14976.644,3517.7419677734374
103554,A1,366,12033.945,3153.11741015625
103555,EVPlan,366,15805.99,3234.366328125
103556,A1,366,9028.85,2455.935154296875
103557,MiddaySaver,366,15940.761,3718.2783154296876
103558,MiddaySaver,366,8499.219,2170.4375
103559,EVPlan,366,12910.137,2718.9044091796873
103560,Solar,366,6802.367,915.36572265625
103561,A1,366,18415.535,4633.646277343751
103562,Solar,366,11892.08,1271.6456298828125
103563,A1,366,15884.721,4046.49729296875
103564,Solar,366,27691.006,2377.57041015625
103565,EVPlan,366,12775.781,2694.9891357421875
103566,A1,366,10333.12,2758.5259648437504
103567,EVPlan,366,21009.645,4160.6169140625
103568,Solar,366,11780.879,1263.8615478515626
103569,Solar,366,23310.562,2070.939453125
103570,Solar,366,10938.145,1204.8701416015624
103571,EVPlan,366,10911.689,2363.1807958984373
103572,MiddaySaver,366,16808.893,3898.849750976562
103573,MiddaySaver,366,12983.303,3103.1270703125
103574,A1,366,15356.625,3923.9790898437504
103575,EVPlan,366,11134.277,2402.8014404296873
103576,EVPlan,366,8204.756,1881.3465429687499
103577,EVPlan,366,19515.617,3894.68001953125
103578,Solar,366,10437.996,1169.859765625
103579,EVPlan,366,12162.273,2585.784765625
103580,MiddaySaver,366,27777.012,6180.2184375
103581,A1,366,17713.668,4470.81307421875
103582,MiddaySaver,366,9763.455,2433.398703613281
103583,EVPlan,366,17807.96,3590.71720703125
103584,A1,366,17267.312,4367.25862109375
103585,A1,366,20646.445,5151.2175078125
103586,EVPlan,366,24879.36,4849.426142578125
103587,EVPlan,366,17256.562,3492.568125
103588,MiddaySaver,366,10038.297,2490.5658447265623
103589,MiddaySaver,366,20021.031,4566.974594726562
103590,Solar,366,8227.207,1015.1044921875
103591,Solar,366,11615.543,1252.288037109375
103592,Solar,366,11269.427,1228.059912109375
103593,EVPlan,366,15468.018,3174.20712890625
103594,EVPlan,366,11468.3,2462.2573583984376
103595,Solar,366,9248.259,1086.578125
103596,Solar,366,17821.793,1686.725537109375
103597,MiddaySaver,366,9499.428,2378.4810229492186
103598,Solar,366,11462.545,1241.578173828125
103599,Solar,366,15929.132,1554.2392578125
103600,A1,366,18877.992,4740.936277343751
103601,Solar,366,13638.822,1393.9175537109375
103602,A1,366,10083.949,2700.718279296875
103603,Solar,366,11283.0205,1229.011474609375
103604,A1,366,10461.604,2788.33412890625
103605,Solar,366,12174.621,1291.4235107421875
103606,MiddaySaver,366,13912.296,3296.357641601562
103607,EVPlan,366,8629.076,1956.8756054687497
103608,A1,366,7987.385,2214.315310546875
103609,EVPlan,366,26171.8,5079.480712890625
103610,MiddaySaver,366,14741.198,3468.7694238281247
103611,Solar,366,18753.922,1751.974560546875
103612,Solar,366,14855.171,1479.0619628906252
103613,MiddaySaver,366,19360.773,4429.641064453124
103614,EVPlan,366,12997.854,2734.518012695313
103615,EVPlan,366,11054.594,2388.6176806640624
103616,EVPlan,366,12701.01,2681.6797314453124
103617,EVPlan,366,8704.9375,1970.3789550781248
103618,A1,366,11411.023,3008.59955859375
103619,EVPlan,366,10856.833,2353.4163623046875
103620,A1,366,11551.307,3041.14526171875
103621,MiddaySaver,366,12041.272,2907.1847802734374
103622,Solar,366,17703.336,1678.433544921875
103623,A1,366,19427.508,4868.423933593751
103624,EVPlan,366,20144.875,4006.68791015625
103625,Solar,366,10807.151,1195.700634765625
103626,A1,366,12030.132,3152.23268359375
103627,Solar,366,15760.62,1542.443408203125
103628,MiddaySaver,366,13769.922,3266.7437499999996
103629,EVPlan,366,12037.454,2563.5669238281253
103630,MiddaySaver,366,13220.672,3152.499858398437
103631,Solar,366,12935.428,1344.67998046875
103632,MiddaySaver,366,19656.973,4491.2503125
103633,EVPlan,366,17961.354,3618.021005859375
103634,A1,366,11514.154,3032.5257890625
103635,MiddaySaver,366,22402.889,5062.400830078124
103636,EVPlan,366,7547.4316,1764.34283203125
103637,Solar,366,13503.924,1384.47470703125
103638,MiddaySaver,366,17725.89,4089.5854394531248
103639,A1,366,22239.51,5520.80825
103640,MiddaySaver,366,15303.889,3585.809033203125
103641,Solar,366,17484.242,1663.0969726562503
103642,Solar,366,12375.43,1305.4801025390625
103643,Solar,366,9675.75,1116.5025146484375
103644,MiddaySaver,366,19006.828,4356.020439453125
103645,MiddaySaver,366,12329.578,2967.152358398437
103646,MiddaySaver,366,13689.883,3250.095625
103647,A1,366,18593.898,4675.026648437501
103648,EVPlan,366,25277.459,4920.287685546875
103649,MiddaySaver,366,20433.504,4652.7689208984375
